Action;Type;DoType;DoEntete;DE_No;DoDomaine;AR_Ref;Qte;Prix;Remise;Montant;Date
ajout_ligne;Artstock;;;2;;ELECT72;2.000000;;;60000.000000;2019-07-18 07:09:11;
suppression;Artstock;;;2;;ELECT72;2.000000;;;60000.000000;2019-07-18 07:12:35;
suppresion;Achat;16;FRAS0104;2;1;ELECT72;-1.000000;30000.000000;;-30000.000000;2019-07-18 07:12:36;
suppression;Artstock;;;2;;ELECT72;1.000000;;;30000.000000;2019-07-18 07:12:36;
ajout_ligne;Artstock;;;2;;ELECT72;1.000000;;;30000.000000;2019-07-18 07:15:28;
ajout_ligne;Achat;16;FRAS0104;2;1;ELECT72;1.;30000.00;;30000.00;2019-07-18 07:15:28;
ajout_ligne;Artstock;;;2;;ELECT72;1.000000;;;30000.000000;2019-07-18 07:15:38;
ajout_ligne;Achat;16;FRAS0104;2;1;ELECT72;1.;30000.00;;30000.00;2019-07-18 07:15:38;
ajout_ligne;Achat;16;FAA000685;4;1;ELECT72;2.;30000.00;;30000.00;2019-07-18 07:18:37;
ajout_ligne;Artstock;;;4;;ELECT72;2.000000;;;60000.000000;2019-07-18 07:18:38;
ajout_ligne;Artstock;;;2;;ELECT72;1.000000;;;30000.000000;2019-07-18 07:19:32;
ajout_ligne;Achat;16;FRAS0104;2;1;ELECT72;1.;30000.00;;30000.00;2019-07-18 07:19:32;
ajout_ligne;Artstock;;;2;;ELECT72;.000000;;;.000000;2019-07-18 07:19:33;
ajout_ligne;Artstock;;;2;;638172;10.000000;;;3302.400000;2019-07-18 07:20:50;
ajout_ligne;Achat;16;FRAS0104;2;1;638172;5.;1500.00;;1500.00;2019-07-18 07:20:50;
ajout_ligne;Artstock;;;2;;638172;5.000000;;;.000000;2019-07-18 07:20:51;
ajout_ligne;Artstock;;;2;;34389;197.000000;;;682212.280000;2019-07-18 14:00:29;
ajout_ligne;Achat;16;FRAS0105;2;1;34389;7.;5000.00;;5000.00;2019-07-18 14:00:29;
ajout_ligne;Artstock;;;2;;34389;190.000000;;;647212.280000;2019-07-18 14:00:30;
Règlement;;;;;;;;;;-35000.00;2019-07-18 14:02:54;
ajout_ligne;;23;MT0003423;4;2;48946;2.00;16359.69;0;32719.38;2019-07-18 20:46:52;
ajout_ligne;Artstock;;;4;;48946;4.000000;;;65438.760000;2019-07-18 20:46:52;
ajout_ligne;Artstock;;;4;;48946;2.000000;;;32719.380000;2019-07-18 20:46:52;
ajout_ligne;;23;MT0003423;4;2;48946;2.00;16359.69;0;32719.38;2019-07-18 20:46:53;
ajout_ligne;Artstock;;;2;;48946;2.000000;;;32719.380000;2019-07-18 20:46:53;
ajout_ligne;Artstock;;;2;;48946;4.000000;;;65438.760000;2019-07-18 20:46:53;
modif_ligne;Artstock;;;2;;ELECT72;.000000;;;.000000;2019-07-18 21:50:33;
modif_ligne;Achat;16;FRAS0104;2;1;ELECT72;6.00;30000.00;;30000.00;2019-07-18 21:50:33;
modif_ligne;Artstock;;;2;;ELECT72;7.000000;;;210000.000000;2019-07-18 21:50:35;
modif_ligne;Artstock;;;2;;ELECT72;7.000000;;;210000.000000;2019-07-18 21:50:59;
modif_ligne;Achat;16;FRAS0104;2;1;ELECT72;6.00;30000.00;;30000.00;2019-07-18 21:50:59;
modif_ligne;Artstock;;;2;;ELECT72;7.000000;;;210000.000000;2019-07-18 21:51:00;
ajout_ligne;Artstock;;;2;;34389;190.000000;;;647212.280000;2019-07-18 22:06:25;
ajout_ligne;Achat;16;FRAS0103;2;1;34389;10.;5000.00;;5000.00;2019-07-18 22:06:26;
ajout_ligne;Artstock;;;2;;34389;180.000000;;;597212.280000;2019-07-18 22:06:26;
modif_ligne;Artstock;;;2;;34389;180.000000;;;597212.280000;2019-07-18 22:07:26;
modif_ligne;Achat;16;FRAS0103;2;1;34389;5.;5000.00;;5000.00;2019-07-18 22:07:26;
modif_ligne;Artstock;;;2;;34389;185.000000;;;622212.280000;2019-07-18 22:07:28;
modif_ligne;Artstock;;;2;;34389;185.000000;;;622212.280000;2019-07-18 22:07:44;
modif_ligne;Achat;16;FRAS0103;2;1;34389;2.00;5000.00;;5000.00;2019-07-18 22:07:44;
modif_ligne;Artstock;;;2;;34389;188.000000;;;637212.280000;2019-07-18 22:07:46;
ajout_ligne;Artstock;;;6;;ADAPTA005;12.000000;;;4080.000000;2019-07-19 00:14:28;
ajout_ligne;Vente;6;FVS007469;6;0;ADAPTA005;1.;460.00;;460.00;2019-07-19 00:14:28;
ajout_ligne;Artstock;;;6;;ADAPTA005;11.000000;;;3740.000000;2019-07-19 00:14:29;
Règlement;;;;;;;;;;460.00;2019-07-19 00:15:52;
ajout_ligne;Artstock;;;4;;10619;5.000000;;;11585.300000;2019-07-19 00:45:07;
ajout_ligne;Vente;6;FVA004832;4;0;10619;1.;4500.00;;4500.00;2019-07-19 00:45:07;
ajout_ligne;Artstock;;;4;;10619;4.000000;;;9268.240000;2019-07-19 00:45:08;
modif_ligne;Artstock;;;4;;10619;4.000000;;;9268.240000;2019-07-19 00:45:38;
modif_ligne;Vente;6;FVA004832;4;0;10619;1.00;4500.00;;4500.00;2019-07-19 00:45:38;
modif_ligne;Artstock;;;4;;10619;4.000000;;;9268.240000;2019-07-19 00:45:40;
ajout_ligne;Artstock;;;4;;LGR-34219;113.000000;;;236140.970000;2019-07-19 00:47:02;
ajout_ligne;Vente;6;FVA004832;4;0;LGR-34219;2.00;2500.;;2500.;2019-07-19 00:47:02;
ajout_ligne;Artstock;;;4;;LGR-34219;111.000000;;;231961.480000;2019-07-19 00:47:03;
ajout_ligne;Artstock;;;4;;638171;10.000000;;;3294.000000;2019-07-19 09:58:03;
ajout_ligne;Vente;6;FVA004833;4;0;638171;2.00;1500.00;500U;1500.00;2019-07-19 09:58:03;
ajout_ligne;Artstock;;;4;;638171;10.000000;;;3294.000000;2019-07-19 09:58:04;
ajout_ligne;Artstock;;;4;;638171;10.000000;;;3294.000000;2019-07-19 09:58:15;
ajout_ligne;Vente;6;FVA004833;4;0;638171;2.00;1500.00;500U;1500.00;2019-07-19 09:58:15;
ajout_ligne;Artstock;;;4;;638171;10.000000;;;3294.000000;2019-07-19 09:58:15;
ajout_ligne;Artstock;;;4;;638171;10.000000;;;3294.000000;2019-07-19 09:58:24;
ajout_ligne;Vente;6;FVA004833;4;0;638171;2.00;1300.;;1300.;2019-07-19 09:58:24;
ajout_ligne;Artstock;;;4;;638171;8.000000;;;2635.200000;2019-07-19 09:58:26;
modif_ligne;Artstock;;;4;;638171;8.000000;;;2635.200000;2019-07-19 09:58:38;
modif_ligne;Vente;6;FVA004833;4;0;638171;5.;1300.00;;1300.00;2019-07-19 09:58:38;
modif_ligne;Artstock;;;4;;638171;5.000000;;;1647.000000;2019-07-19 09:58:42;
modif_ligne;Artstock;;;4;;638171;5.000000;;;1647.000000;2019-07-19 09:58:51;
modif_ligne;Vente;6;FVA004833;4;0;638171;5.00;1300.00;;1300.00;2019-07-19 09:58:53;
modif_ligne;Artstock;;;4;;638171;5.000000;;;1647.000000;2019-07-19 09:58:56;
ajout_ligne;Artstock;;;4;;638171;5.000000;;;1647.000000;2019-07-19 09:59:18;
ajout_ligne;Vente;6;FVA004833;4;0;638171;5.;1500.00;;1500.00;2019-07-19 09:59:18;
ajout_ligne;Artstock;;;4;;638171;.000000;;;.000000;2019-07-19 09:59:19;
suppression;Artstock;;;4;;638171;.000000;;;.000000;2019-07-19 09:59:40;
suppresion;Vente;6;FVA004833;4;0;638171;5.000000;1500.000000;;7500.000000;2019-07-19 09:59:40;
suppression;Artstock;;;4;;638171;5.000000;;;1647.000000;2019-07-19 09:59:40;
modif_ligne;Artstock;;;4;;638171;5.000000;;;1647.000000;2019-07-19 09:59:48;
modif_ligne;Vente;6;FVA004833;4;0;638171;5.00;1300.00;;1300.00;2019-07-19 09:59:48;
modif_ligne;Artstock;;;4;;638171;5.000000;;;1647.000000;2019-07-19 09:59:50;
ajout_ligne;Artstock;;;4;;145630;1.000000;;;2000000.000000;2019-07-19 10:04:43;
ajout_ligne;Vente;6;FVA004833;4;0;145630;1.00;15000.;;15000.;2019-07-19 10:04:43;
ajout_ligne;Artstock;;;4;;145630;.000000;;;.000000;2019-07-19 10:04:44;
modif_ligne;Artstock;;;4;;LGR-34219;111.000000;;;231961.480000;2019-07-19 15:31:19;
modif_ligne;Vente;6;FVA004832;4;0;LGR-34219;2.00;2500.00;;2500.00;2019-07-19 15:31:19;
modif_ligne;Artstock;;;4;;LGR-34219;111.000000;;;231961.470000;2019-07-19 15:31:22;
ajout_ligne;Artstock;;;4;;LGR-34219;111.000000;;;231961.470000;2019-07-19 15:31:32;
ajout_ligne;Vente;6;FVA004832;4;0;LGR-34219;3.;2850.00;;2850.00;2019-07-19 15:31:32;
ajout_ligne;Artstock;;;4;;LGR-34219;108.000000;;;225692.240000;2019-07-19 15:31:32;
ajout_ligne;Artstock;;;4;;LGR-34219;108.000000;;;225692.240000;2019-07-19 15:31:44;
ajout_ligne;Vente;6;FVA004832;4;0;LGR-34219;1.;2850.00;;2850.00;2019-07-19 15:31:44;
ajout_ligne;Artstock;;;4;;LGR-34219;107.000000;;;223602.500000;2019-07-19 15:31:47;
ajout_ligne;Artstock;;;4;;5891/20;10.000000;;;11446.200000;2019-07-20 08:15:22;
ajout_ligne;Devis;0;DEA000108;4;0;5891/20;2.00;7125.00;;7125.00;2019-07-20 08:15:22;
ajout_ligne;Artstock;;;4;;5891/20;10.000000;;;11446.200000;2019-07-20 08:15:22;
ajout_ligne;Devis;0;DES001196;1;0;5891/20;2.;7125.00;;7125.00;2019-07-20 08:15:56;
ajout_ligne;Devis;0;DES001196;1;0;COL-7.6X135;2.00;1900.00;;1900.00;2019-07-20 08:16:08;
ajout_ligne;Artstock;;;4;;23901;90.000000;;;30490.200000;2019-07-20 10:42:28;
ajout_ligne;Vente;6;FVA004834;4;0;23901;2.;2025.00;;2025.00;2019-07-20 10:42:28;
ajout_ligne;Artstock;;;4;;23901;88.000000;;;29812.640000;2019-07-20 10:42:30;
Règlement;;;;;;;;;;4050.00;2019-07-20 10:42:45;
ajout_ligne;Artstock;;;4;;020793438;128.000000;;;49148.080000;2019-07-20 10:51:54;
ajout_ligne;Vente;6;FVA004835;4;0;020793438;2.00;700.;;700.;2019-07-20 10:51:54;
ajout_ligne;Artstock;;;4;;020793438;126.000000;;;48380.140000;2019-07-20 10:51:55;
modif_ligne;Artstock;;;4;;020793438;126.000000;;;48380.140000;2019-07-20 10:54:22;
modif_ligne;Vente;6;FVA004835;4;0;020793438;10.;700.00;;700.00;2019-07-20 10:54:22;
modif_ligne;Artstock;;;4;;020793438;118.000000;;;45308.390000;2019-07-20 10:54:24;
modif_ligne;Artstock;;;4;;020793438;118.000000;;;45308.390000;2019-07-20 10:54:36;
modif_ligne;Vente;6;FVA004835;4;0;020793438;10.00;500.;;500.;2019-07-20 10:54:37;
modif_ligne;Artstock;;;4;;020793438;118.000000;;;45308.390000;2019-07-20 10:54:37;
Règlement;;;;;;;;;;7000.00;2019-07-20 10:54:55;
ajout_ligne;Artstock;;;4;;369070;3.000000;;;290727.000000;2019-07-20 10:57:48;
ajout_ligne;Vente;6;FVA004836;4;0;369070;2.00;300000.;;300000.;2019-07-20 10:57:48;
ajout_ligne;Artstock;;;4;;369070;1.000000;;;96909.000000;2019-07-20 10:57:48;
Règlement;;;;;;;;;;100000.00;2019-07-20 10:58:53;
ajout_ligne;Artstock;;;4;;120906;.000000;;;.000000;2019-07-20 11:01:58;
ajout_ligne;Vente;6;FRVA00106;4;0;120906;5.00;15000.00;;15000.00;2019-07-20 11:01:58;
ajout_ligne;Artstock;;;4;;120906;5.000000;;;22500.000000;2019-07-20 11:01:59;
Règlement;;;;;;;;;;-75000.00;2019-07-20 11:02:29;
ajout_ligne;Artstock;;;4;;12022724_100M;.000000;;;.000000;2019-07-20 11:03:30;
ajout_ligne;Achat;16;FAA000686;4;1;12022724_100M;100.;20184.00;;20184.00;2019-07-20 11:03:31;
ajout_ligne;Artstock;;;4;;12022724_100M;100.000000;;;2018400.000000;2019-07-20 11:03:32;
Règlement;;;;;;;;;;2406942.00;2019-07-20 11:03:51;
ajout_ligne;Artstock;;;4;;12022724;12.000000;;;610195.990000;2019-07-20 11:08:35;
ajout_ligne;Achat;16;FRAS0106;4;1;12022724;2.;40000.00;;40000.00;2019-07-20 11:08:35;
ajout_ligne;Artstock;;;4;;12022724;10.000000;;;530195.990000;2019-07-20 11:08:35;
Règlement;;;;;;;;;;-95400.00;2019-07-20 11:09:33;
modif_ligne;Artstock;;;4;;12022724;8.000000;;;424156.790000;2019-07-20 11:16:53;
modif_ligne;Achat;16;6;4;1;12022724;3.;23850.00;;23850.00;2019-07-20 11:16:53;
modif_ligne;Artstock;;;4;;12022724;7.000000;;;458645.990000;2019-07-20 11:16:55;
modif_ligne;Artstock;;;4;;12022724;7.000000;;;458645.990000;2019-07-20 11:17:04;
modif_ligne;Achat;16;6;4;1;12022724;3.00;28441.13;;28441.13;2019-07-20 11:17:04;
modif_ligne;Artstock;;;4;;12022724;7.000000;;;444872.600000;2019-07-20 11:17:06;
ajout_ligne;Artstock;;;4;;12022724;7.000000;;;444872.600000;2019-07-20 11:17:30;
ajout_ligne;Achat;16;6;4;1;12022724;2.00;40000.00;;40000.00;2019-07-20 11:17:30;
ajout_ligne;Artstock;;;4;;12022724;5.000000;;;364872.600000;2019-07-20 11:17:31;
suppression;Artstock;;;4;;12022724;5.000000;;;364872.600000;2019-07-20 11:17:36;
suppresion;Achat;16;6;4;1;12022724;-2.000000;40000.000000;;-95400.000000;2019-07-20 11:17:36;
suppression;Artstock;;;4;;12022724;3.000000;;;284872.600000;2019-07-20 11:17:36;
ajout_ligne;;23;MT0003424;4;2;120867;1.00;1420;0;1420;2019-07-20 11:20:44;
ajout_ligne;Artstock;;;4;;120867;2.000000;;;2840.000000;2019-07-20 11:20:44;
ajout_ligne;Artstock;;;4;;120867;1.000000;;;1420.000000;2019-07-20 11:20:44;
ajout_ligne;;23;MT0003424;4;2;120867;1.00;1420;0;1420;2019-07-20 11:20:45;
ajout_ligne;Artstock;;;3;;120867;2.000000;;;4403.600000;2019-07-20 11:20:45;
ajout_ligne;Artstock;;;3;;120867;3.000000;;;5823.600000;2019-07-20 11:20:45;
suppresion;Artstock;;;4;;120867;1.000000;;;1420.000000;2019-07-20 11:20:59;
suppresion;;23;MT0003424;4;2;120867;1.000000;1420.000000;;1420.000000;2019-07-20 11:20:59;
suppresion;Artstock;;;4;;120867;2.000000;;;2840.000000;2019-07-20 11:20:59;
suppresion;Artstock;;;3;;120867;3.000000;;;5823.600000;2019-07-20 11:21:00;
suppresion;;23;MT0003424;3;2;120867;-1;1420.000000;;1420.000000;2019-07-20 11:21:00;
suppresion;Artstock;;;3;;120867;2.000000;;;4403.600000;2019-07-20 11:21:00;
ajout_ligne;;23;MT0003424;4;2;120867;2.00;1420;0;2840;2019-07-20 11:21:22;
ajout_ligne;Artstock;;;4;;120867;2.000000;;;2840.000000;2019-07-20 11:21:22;
ajout_ligne;Artstock;;;4;;120867;.000000;;;.000000;2019-07-20 11:21:22;
ajout_ligne;;23;MT0003424;4;2;120867;2.00;1420;0;2840;2019-07-20 11:21:24;
ajout_ligne;Artstock;;;3;;120867;2.000000;;;4403.600000;2019-07-20 11:21:24;
ajout_ligne;Artstock;;;3;;120867;4.000000;;;7243.600000;2019-07-20 11:21:24;
ajout_ligne;Artstock;;;4;;U970;787.000000;;;226022.600000;2019-07-23 11:17:46;
ajout_ligne;Achat;16;7;4;1;U970;7.00;286.09;;286.09;2019-07-23 11:17:46;
ajout_ligne;Artstock;;;4;;U970;780.000000;;;224019.970000;2019-07-23 11:17:47;
modif_ligne;Artstock;;;4;;U970;780.000000;;;224019.970000;2019-07-23 11:18:01;
modif_ligne;Achat;16;7;4;1;U970;2.00;286.09;;286.09;2019-07-23 11:18:01;
modif_ligne;Artstock;;;4;;U970;785.000000;;;225450.420000;2019-07-23 11:18:03;
suppression;Artstock;;;4;;U970;785.000000;;;225450.420000;2019-07-23 11:18:19;
suppresion;Achat;16;7;4;1;U970;-2.000000;286.090000;;-572.180000;2019-07-23 11:18:19;
suppression;Artstock;;;4;;U970;787.000000;;;226022.600000;2019-07-23 11:18:19;
ajout_ligne;Artstock;;;4;;U970;787.000000;;;226022.600000;2019-07-23 11:18:39;
ajout_ligne;Achat;16;7;4;1;U970;7.;286.09;;286.09;2019-07-23 11:18:39;
ajout_ligne;Artstock;;;4;;U970;780.000000;;;224019.970000;2019-07-23 11:18:40;
Règlement;;;;;;;;;;-4005.26;2019-07-23 11:26:21;
Règlement;;;;;;;;;;-4005.26;2019-07-23 11:26:28;
Règlement;;;;;;;;;;-4005.26;2019-07-23 11:26:37;
ajout_ligne;Artstock;;;4;;020793438;118.000000;;;45308.390000;2019-07-23 11:31:45;
ajout_ligne;Vente;6;FVA004838;4;0;020793438;1.00;800.;;800.;2019-07-23 11:31:45;
ajout_ligne;Artstock;;;4;;020793438;117.000000;;;44924.420000;2019-07-23 11:31:46;
ajout_ligne;Artstock;;;4;;020793438;117.000000;;;44924.420000;2019-07-23 11:32:07;
ajout_ligne;Vente;6;FVA004838;4;0;020793438;4.00;701.;;701.;2019-07-23 11:32:07;
ajout_ligne;Artstock;;;4;;020793438;113.000000;;;43388.540000;2019-07-23 11:32:07;
ajout_ligne;Artstock;;;4;;020793438;113.000000;;;43388.540000;2019-07-23 11:32:27;
ajout_ligne;Vente;6;FVA004838;4;0;020793438;6.00;700.;;700.;2019-07-23 11:32:27;
ajout_ligne;Artstock;;;4;;020793438;107.000000;;;41084.720000;2019-07-23 11:32:27;
ajout_ligne;Artstock;;;4;;R2V-DIS-3X2.5;610.000000;;;206892.240000;2019-07-23 11:32:49;
ajout_ligne;Vente;6;FVA004838;4;0;R2V-DIS-3X2.5;2.00;200.;;200.;2019-07-23 11:32:49;
ajout_ligne;Artstock;;;4;;R2V-DIS-3X2.5;610.000000;;;206892.240000;2019-07-23 11:32:50;
ajout_ligne;Artstock;;;4;;R2V-DIS-3X2.5;610.000000;;;206892.240000;2019-07-23 11:33:10;
ajout_ligne;Vente;6;FVA004838;4;0;R2V-DIS-3X2.5;2.00;600.;;600.;2019-07-23 11:33:11;
ajout_ligne;Artstock;;;4;;R2V-DIS-3X2.5;608.000000;;;206213.900000;2019-07-23 11:33:11;
Règlement;;;;;;;;;;5000.00;2019-07-23 11:34:39;
Règlement;;;;;;;;;;4004.00;2019-07-23 11:35:05;
ajout_ligne;Artstock;;;7;;16807;33.000000;;;717828.850000;2019-07-24 10:29:57;16
ajout_ligne;Achat;16;FAY000437;7;1;16807;10.00;18757.00;;18757.00;2019-07-24 10:29:57;16
ajout_ligne;Artstock;;;7;;16807;43.000000;;;905398.850000;2019-07-24 10:29:57;16
ajout_ligne;Artstock;;;7;;16807;43.000000;;;905398.850000;2019-07-24 10:29:59;16
ajout_ligne;Achat;16;FAY000437;7;1;16807;10.00;18757.00;;18757.00;2019-07-24 10:29:59;16
ajout_ligne;Artstock;;;7;;16807;53.000000;;;1092968.850000;2019-07-24 10:29:59;16
Règlement;;;;;;;;;;447354.46;2019-07-24 10:30:51;16
ajout_ligne;Artstock;;;4;;CONT_LC1D25P7;28.000000;;;519694.560000;2019-07-25 20:22:36;20
ajout_ligne;Achat;16;FRAA00002;4;1;CONT_LC1D25P7;3.;16552.70;;16552.70;2019-07-25 20:22:36;20
ajout_ligne;Artstock;;;4;;CONT_LC1D25P7;25.000000;;;470036.460000;2019-07-25 20:22:37;20
suppression;Artstock;;;4;;CONT_LC1D25P7;25.000000;;;470036.460000;2019-07-25 20:30:14;
suppresion;Achat;16;FRAA00002;4;1;CONT_LC1D25P7;-3.000000;16552.700000;;-49658.100000;2019-07-25 20:30:14;
suppression;Artstock;;;4;;CONT_LC1D25P7;28.000000;;;519694.560000;2019-07-25 20:30:14;
ajout_ligne;Artstock;;;4;;CONT_LC1D25P7;28.000000;;;519694.560000;2019-07-25 20:37:03;20
ajout_ligne;Achat;16;FRAA00002;4;1;CONT_LC1D25P7;3.;16552.70;;16552.70;2019-07-25 20:37:03;20
ajout_ligne;Artstock;;;4;;CONT_LC1D25P7;25.000000;;;470036.460000;2019-07-25 20:37:03;20
suppression;Artstock;;;4;;CONT_LC1D25P7;25.000000;;;470036.460000;2019-07-25 20:37:46;
suppresion;Achat;16;FRAA00002;4;1;CONT_LC1D25P7;-3.000000;16552.700000;;-49658.100000;2019-07-25 20:37:46;
suppression;Artstock;;;4;;CONT_LC1D25P7;28.000000;;;519694.560000;2019-07-25 20:37:46;
ajout_ligne;Artstock;;;4;;CONT_LC1D25P7;28.000000;;;519694.560000;2019-07-25 20:37:54;20
ajout_ligne;Achat;16;FRAA00002;4;1;CONT_LC1D25P7;3.;16552.70;;16552.70;2019-07-25 20:37:54;20
ajout_ligne;Artstock;;;4;;CONT_LC1D25P7;25.000000;;;464013.000000;2019-07-25 20:37:54;20
suppression;Artstock;;;4;;CONT_LC1D25P7;25.000000;;;464013.000000;2019-07-25 20:56:34;
suppresion;Achat;16;FRAA00002;4;1;CONT_LC1D25P7;-3.000000;16552.700000;;-49658.100000;2019-07-25 20:56:34;
suppression;Artstock;;;4;;CONT_LC1D25P7;28.000000;;;519694.560000;2019-07-25 20:56:34;
ajout_ligne;Artstock;;;4;;CONT_LC1D25P7;28.000000;;;519694.560000;2019-07-25 20:56:42;20
ajout_ligne;Achat;16;FRAA00002;4;1;CONT_LC1D25P7;3.;16552.70;;16552.70;2019-07-25 20:56:42;20
ajout_ligne;Artstock;;;4;;CONT_LC1D25P7;25.000000;;;464013.000000;2019-07-25 20:56:42;20
Règlement;;;;;;;;;;-49658.10;2019-07-25 21:00:33;20
ajout_ligne;;23;VDD000059;2;2;1000004;10.00;500000;0;5000000;2019-07-27 07:51:49;15
ajout_ligne;;23;VDD000059;2;2;1000004;15.00;500000;0;7500000;2019-07-27 07:52:34;15
ajout_ligne;Artstock;;;2;;1000004;180.000000;;;90000000.000000;2019-07-27 07:52:34;15
ajout_ligne;Artstock;;;2;;1000004;165.000000;;;82500000.000000;2019-07-27 07:52:34;15
ajout_ligne;;23;VDD000059;2;2;1000004;15.00;500000;0;7500000;2019-07-27 07:52:34;15
ajout_ligne;Artstock;;;4;;1000004;15.000000;;;7500000.000000;2019-07-27 07:52:34;15
ajout_ligne;;23;VDD000060;2;2;13003;2.00;14040;0;28080;2019-07-27 07:53:25;15
ajout_ligne;Artstock;;;2;;13003;2.000000;;;28080.000000;2019-07-27 07:53:25;15
ajout_ligne;Artstock;;;2;;13003;.000000;;;.000000;2019-07-27 07:53:25;15
ajout_ligne;;23;VDD000060;2;2;13003;2.00;14040;0;28080;2019-07-27 07:53:25;15
ajout_ligne;Artstock;;;6;;13003;2.000000;;;28080.000000;2019-07-27 07:53:25;15
ajout_ligne;;23;VDD000060;2;2;1000004;10.00;500000;0;5000000;2019-07-27 07:54:28;15
ajout_ligne;Artstock;;;2;;1000004;165.000000;;;82500000.000000;2019-07-27 07:54:28;15
ajout_ligne;Artstock;;;2;;1000004;155.000000;;;77500000.000000;2019-07-27 07:54:28;15
ajout_ligne;;23;VDD000060;2;2;1000004;10.00;500000;0;5000000;2019-07-27 07:54:28;15
ajout_ligne;Artstock;;;6;;1000004;10.000000;;;5000000.000000;2019-07-27 07:54:28;15
ajout_ligne;;23;VDD000060;2;2;1000004;3.00;500000;0;1500000;2019-07-27 07:56:20;15
ajout_ligne;Artstock;;;2;;1000004;155.000000;;;77500000.000000;2019-07-27 07:56:20;15
ajout_ligne;Artstock;;;2;;1000004;152.000000;;;76000000.000000;2019-07-27 07:56:20;15
ajout_ligne;;23;VDD000060;2;2;1000004;3.00;500000;0;1500000;2019-07-27 07:56:20;15
ajout_ligne;Artstock;;;6;;1000004;10.000000;;;5000000.000000;2019-07-27 07:56:20;15
ajout_ligne;Artstock;;;6;;1000004;13.000000;;;6500000.000000;2019-07-27 07:56:20;15
ajout_ligne;Artstock;;;2;;1300002;11.000000;;;481431.360000;2019-07-27 10:05:31;15
ajout_ligne;Vente;6;FRVB00026;2;0;1300002;2.;25000.00;;25000.00;2019-07-27 10:05:31;15
ajout_ligne;Artstock;;;2;;1300002;9.000000;;;393898.390000;2019-07-27 10:05:32;15
ajout_ligne;Artstock;;;4;;LGR-34219;113.000000;;;236190.730000;2019-07-29 12:40:17;20
ajout_ligne;Vente;6;FVA004839;4;0;LGR-34219;2.;2850.00;;2850.00;2019-07-29 12:40:17;20
ajout_ligne;Artstock;;;4;;LGR-34219;111.000000;;;232010.360000;2019-07-29 12:40:18;20
suppression;Artstock;;;4;;34389;0;;;0;2019-08-03 20:59:05;
suppresion;Vente;6;FVA004855;4;0;34389;1;4192.870117;;5000;2019-08-03 20:59:05;
suppression;Artstock;;;4;;34389;0;;;0;2019-08-04 00:04:32;
suppresion;Vente;6;FVA004855;4;0;34389;1;4192.870117;;5000;2019-08-04 00:04:32;
suppression;Artstock;;;4;;34389;1;;;3463;2019-08-04 00:04:32;
suppression;Artstock;;;4;;34389;1;;;3463;2019-08-04 00:05:15;
suppresion;Vente;6;FVA004855;4;0;34389;1;4192.870117;;5000;2019-08-04 00:05:15;
suppression;Artstock;;;4;;34389;2;;;6926;2019-08-04 00:05:15;
suppresion;Devis;;;;;;;;;;2019-08-04 00:05:19;
suppression;Artstock;;;4;;34388;40;;;216859.99;2019-08-04 00:05:52;
suppresion;Vente;6;FVA004855;4;0;34388;1;7966.459961;;9500;2019-08-04 00:05:52;
suppression;Artstock;;;4;;34388;41;;;220488.38;2019-08-04 00:05:52;
Règlement;;;;;;;;;;99000.00;2019-08-04 13:00:17;20
suppression;Artstock;;;4;;LGR-34215;18;;;13051.11;2019-08-13 00:30:09;
suppresion;Vente;6;FVA004864;4;0;LGR-34215;1;1000;;1000;2019-08-13 00:30:09;
suppression;Artstock;;;4;;LGR-34215;19;;;13674.11;2019-08-13 00:30:09;
suppression;Artstock;;;4;;30910009;21;;;24496.3;2019-08-26 23:51:23;
suppresion;Vente;6;FVA004865;4;0;30910009;2;1900;;3800;2019-08-26 23:51:23;
suppression;Artstock;;;4;;30910009;23;;;26185.7;2019-08-26 23:51:23;
suppression;Artstock;;;4;;030910010;68;;;81117.62;2019-10-06 12:24:15;
suppresion;Vente;6;FVA004872;4;0;030910010;2;1900;;3800;2019-10-06 12:24:15;
suppression;Artstock;;;4;;030910010;70;;;83145.56;2019-10-06 12:24:15;
suppression;Artstock;;;4;;030910010;70;;;83145.56;2019-10-06 12:24:24;
suppresion;Vente;6;FVA004872;4;0;030910010;2;1900;;3800;2019-10-06 12:24:24;
suppression;Artstock;;;4;;030910010;72;;;85173.5;2019-10-06 12:24:24;
